goal_0_weight,goal_0_uom_numeric_min,goal_0_uom_numeric_max,goal_0_uom_timeline,goal_0_uom_zero,goal_0_q1_score,goal_0_q2_score,goal_1_weight,goal_1_uom_numeric_min,goal_1_uom_numeric_max,goal_1_uom_timeline,goal_1_uom_zero,goal_1_q1_score,goal_1_q2_score,goal_2_weight,goal_2_uom_numeric_min,goal_2_uom_numeric_max,goal_2_uom_timeline,goal_2_uom_zero,goal_2_q1_score,goal_2_q2_score,goal_3_weight,goal_3_uom_numeric_min,goal_3_uom_numeric_max,goal_3_uom_timeline,goal_3_uom_zero,goal_3_q1_score,goal_3_q2_score,goal_4_weight,goal_4_uom_numeric_min,goal_4_uom_numeric_max,goal_4_uom_timeline,goal_4_uom_zero,goal_4_q1_score,goal_4_q2_score,goal_5_weight,goal_5_uom_numeric_min,goal_5_uom_numeric_max,goal_5_uom_timeline,goal_5_uom_zero,goal_5_q1_score,goal_5_q2_score,goal_6_weight,goal_6_uom_numeric_min,goal_6_uom_numeric_max,goal_6_uom_timeline,goal_6_uom_zero,goal_6_q1_score,goal_6_q2_score,n_goals,q1_weighted_score,q2_weighted_score,q1_q2_trend,avg_q1q2,final_score,goal_7_weight,goal_7_uom_numeric_min,goal_7_uom_numeric_max,goal_7_uom_timeline,goal_7_uom_zero,goal_7_q1_score,goal_7_q2_score
14.6,0,0,1,0,100.0,100.0,15.2,0,1,0,0,36.05535547740052,33.98467522150615,9.4,0.0,0.0,0.0,1.0,100.0,100.0,18.5,0.0,0.0,1.0,0.0,78.0,58.0,15.0,0.0,0.0,1.0,0.0,98.0,94.0,9.9,0.0,0.0,1.0,0.0,100.0,100.0,6.6,0.0,0.0,1.0,0.0,100.0,100.0,8,77.84110490656084,73.64323610313994,-4.197868803420903,75.74217050485039,70.29,10.8,0.0,1.0,0.0,0.0,25.284174759221976,29.14412471732423
6.9,1,0,0,0,16.684820595615335,17.633755477037553,10.0,1,0,0,0,12.281002735726641,11.50080687441565,20.1,1.0,0.0,0.0,0.0,49.40554295954757,57.80979882146532,17.4,0.0,1.0,0.0,0.0,35.83214779396586,40.774561651635665,12.9,1.0,0.0,0.0,0.0,75.82903674019886,89.06836839024088,15.5,0.0,1.0,0.0,0.0,78.40661728360644,88.84231854702877,17.2,0.0,1.0,0.0,0.0,28.378882942617444,27.84804380669107,7,45.36080003026409,51.13159553773769,5.770795507473601,48.246197784000884,50.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,1,0,0,0,29.222602860136725,33.64056998730448,16.1,0,0,0,1,100.0,100.0,16.1,0.0,0.0,0.0,1.0,100.0,100.0,13.4,0.0,1.0,0.0,0.0,30.936536371758226,31.43375599272954,14.0,0.0,0.0,1.0,0.0,94.0,74.0,20.9,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,76.10390343154228,74.23203445055013,-1.8718689809921472,75.16796894104621,75.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.6,0,0,1,0,100.0,100.0,9.2,1,0,0,0,30.324100843872536,28.785513718940447,13.5,0.0,1.0,0.0,0.0,51.26998138810729,52.34847867898223,20.9,0.0,0.0,1.0,0.0,100.0,100.0,13.0,0.0,0.0,1.0,0.0,100.0,100.0,19.8,0.0,0.0,1.0,0.0,100.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,87.01126476503076,86.61931188380512,-0.39195288122563454,86.81528832441793,83.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.1,0,0,1,0,90.0,78.0,13.3,1,0,0,0,18.294635609123294,18.534594090562027,18.4,0.0,1.0,0.0,0.0,38.356153493558665,36.61818381834455,18.5,1.0,0.0,0.0,0.0,42.91076229272785,49.09763913986657,12.2,0.0,1.0,0.0,0.0,62.5609387569706,62.55900659555821,20.5,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,40.45164433133326,59.75610888215356,19.3044645508203,50.10387660674341,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.3,1,0,0,0,78.75115972403847,84.98252312114568,54.7,0,0,0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35.674275354989426,93.19708297387899,57.522807618889566,64.4356791644342,92.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.9,1,0,0,0,68.93331135327792,78.9873637335832,24.2,0,1,0,0,18.316237829525196,21.562314114819202,10.6,0.0,0.0,0.0,1.0,100.0,100.0,27.0,1.0,0.0,0.0,0.0,79.4096061241449,91.52403856063374,16.3,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,67.86951839463208,74.12780308481207,6.258284690179991,70.99866073972208,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1,0,0,0,31.523882968383376,29.88747000321513,17.0,0,0,0,1,100.0,100.0,14.0,0.0,0.0,1.0,0.0,100.0,100.0,15.0,0.0,0.0,1.0,0.0,100.0,100.0,19.5,0.0,0.0,0.0,1.0,100.0,100.0,22.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,91.44048537104791,91.2359337504019,-0.20455162064601495,91.3382095607249,91.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.3,0,0,0,1,100.0,100.0,19.5,0,0,0,1,0.0,0.0,18.6,0.0,1.0,0.0,0.0,39.954573210102694,43.017640436163326,9.1,1.0,0.0,0.0,0.0,40.9584965179285,44.02278144821711,15.9,0.0,0.0,0.0,1.0,100.0,100.0,17.4,0.0,0.0,0.0,1.0,100.0,100.0,5.2,0.0,0.0,0.0,1.0,100.0,100.0,7,63.958773800210594,64.80735423291414,0.8485804327035424,64.38306401656237,65.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0,0,1,0,82.0,70.0,10.3,0,1,0,0,14.592456800765902,15.727665788061682,25.4,0.0,1.0,0.0,0.0,35.84148207716639,34.19280993718829,21.9,0.0,1.0,0.0,0.0,19.28142285612976,20.186421253267177,15.0,0.0,0.0,0.0,1.0,0.0,0.0,12.9,0.0,1.0,0.0,0.0,45.93576878757879,54.67494510592439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,32.64510527716923,31.928817473345934,-0.7162878038232954,32.28696137525758,46.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,1,0,0,0,36.06685792676796,40.765881795539656,35.5,1,0,0,0,64.70576125811517,74.8560498096239,24.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,61.57762270697191,67.08407980961005,5.506457102638137,64.33085125829098,66.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.7,0,1,0,0,74.0903355986847,81.05230762127006,51.3,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,87.38199343655945,90.77247381155853,3.390480374999072,89.07723362405899,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.2,0,0,1,0,86.0,78.0,10.9,1,0,0,0,23.75510213959178,23.87099391739205,32.9,0.0,0.0,0.0,1.0,0.0,100.0,33.0,0.0,1.0,0.0,0.0,68.82024952149563,63.00183112814231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,45.25198847530906,74.3885426092827,29.136554133973632,59.82026554229588,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0,1,0,0,74.99067745921741,73.62503242399153,19.3,1,0,0,0,19.797919554471072,18.912015963026622,20.9,1.0,0.0,0.0,0.0,42.58928091671555,42.70062199432435,18.2,0.0,1.0,0.0,0.0,35.8974534375421,41.32566358311899,16.6,0.0,0.0,0.0,1.0,0.0,100.0,9.5,1.0,0.0,0.0,0.0,26.871671070817545,26.293269147257725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,33.431858469145496,50.60546044451375,17.173601975368257,42.018659456829624,51.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.8,0,1,0,0,34.61566429889932,34.30756379930916,24.4,1,0,0,0,41.77546418569932,42.71369444395116,15.1,0.0,0.0,0.0,1.0,0.0,100.0,33.7,0.0,0.0,1.0,0.0,96.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,51.822211293415656,62.35056854253894,10.528357249123282,57.0863899179773,61.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,0,0,1,0,100.0,100.0,71.4,1,0,0,0,68.21391423683735,63.57045436030519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,77.30473476510187,73.98930441325791,-3.3154303518439576,75.64701958917989,73.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,0,0,0,1,0.0,100.0,5.7,1,0,0,0,64.98552488495481,71.22356547899649,15.9,0.0,1.0,0.0,0.0,43.22572366522994,41.31789936916609,13.4,0.0,1.0,0.0,0.0,62.99358283669719,58.1422087064961,13.0,0.0,0.0,1.0,0.0,84.0,86.0,14.2,0.0,0.0,0.0,1.0,100.0,100.0,7.4,1.0,0.0,0.0,0.0,64.17380590302868,62.919779502718484,8,63.687066718155535,78.85640888187186,15.169342163716323,71.2717378000137,80.2,14.8,0.0,0.0,1.0,0.0,100.0,100.0
10.4,0,0,1,0,98.0,100.0,18.7,0,0,0,1,100.0,100.0,16.1,0.0,1.0,0.0,0.0,27.982852726653263,26.845384222336357,21.1,1.0,0.0,0.0,0.0,60.85670684897154,71.71319464857584,7.3,0.0,1.0,0.0,0.0,41.78002170074049,49.11285894280287,11.7,0.0,0.0,0.0,1.0,100.0,100.0,14.7,1.0,0.0,0.0,0.0,44.21208210520619,50.52674107913654,7,67.48712208774353,71.26626057210333,3.7791384843598053,69.37669132992343,70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3,1,0,0,0,45.79379952962865,54.65760779293797,11.5,0,1,0,0,21.67196134417269,20.91722466026447,18.4,0.0,0.0,0.0,1.0,100.0,100.0,20.7,0.0,0.0,0.0,1.0,100.0,100.0,13.9,0.0,0.0,1.0,0.0,100.0,100.0,10.1,0.0,1.0,0.0,0.0,78.65323506924776,74.1412170101089,15.1,0.0,1.0,0.0,0.0,23.233521974833906,25.050733517529267,7,71.66127546632555,72.30613811777094,0.6448626514453935,71.98370679204825,72.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,0,0,1,0,100.0,100.0,12.9,0,0,0,1,100.0,100.0,15.8,1.0,0.0,0.0,0.0,35.165910705752346,36.154153668907504,13.0,0.0,0.0,0.0,1.0,100.0,100.0,16.0,0.0,0.0,1.0,0.0,100.0,100.0,13.0,0.0,1.0,0.0,0.0,15.392332995392946,16.182256693744808,12.1,0.0,0.0,0.0,1.0,100.0,100.0,8,75.71393929708704,75.21904767187817,-0.4948916252088651,75.46649348448261,74.9,12.4,1.0,0.0,0.0,0.0,75.45743642078291,69.3790163064835
20.0,0,1,0,0,62.04454651935336,56.445983654928,26.8,0,0,0,1,100.0,100.0,15.4,0.0,0.0,0.0,1.0,100.0,100.0,8.8,0.0,1.0,0.0,0.0,41.9779939482032,42.42442921185944,29.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,87.30297277131254,86.22254650162924,-1.0804262696833007,86.76275963647089,86.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.8,1,0,0,0,57.69030562337289,61.975708203063476,36.2,0,0,1,0,84.0,72.0,31.0,1.0,0.0,0.0,0.0,44.405480512199844,47.624104864089176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,63.096119203248264,61.155504798472464,-1.9406144047758005,62.125812000860364,57.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.4,0,0,0,1,100.0,100.0,22.6,0,1,0,0,61.98402323150846,65.70942766009047,30.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,91.40838925032091,92.25033065118045,0.8419414008595396,91.82935995075067,93.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.3,0,1,0,0,29.07951202867721,29.042091466461596,21.2,1,0,0,0,51.3543269208539,49.03773749503751,14.8,0.0,0.0,0.0,1.0,0.0,100.0,35.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19.116619211336676,33.414912233956585,14.298293022619909,26.26576572264663,69.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.4,0,1,0,0,77.32618408406685,77.1074404269657,33.6,0,0,1,0,100.0,100.0,35.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,92.880421802397,92.81173629406723,-0.06868550832976439,92.84607904823211,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,1,0,0,0,54.56166278026691,53.379414570388576,19.6,0,0,1,0,100.0,100.0,9.8,0.0,0.0,1.0,0.0,80.0,74.0,23.4,0.0,1.0,0.0,0.0,77.5764199271853,82.13408352815802,15.1,0.0,0.0,0.0,1.0,0.0,100.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,68.10539310959767,83.43443201994097,15.3290389103433,75.76991256476933,82.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0,0,0,1,100.0,100.0,18.5,0,0,1,0,70.0,68.0,8.4,0.0,1.0,0.0,0.0,48.32626680511504,46.93492497792816,12.1,0.0,0.0,1.0,0.0,100.0,100.0,26.0,0.0,0.0,1.0,0.0,100.0,100.0,10.5,1.0,0.0,0.0,0.0,41.18146804161118,46.19731681140662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,83.93346055599883,83.97325196334366,0.039791407344822005,83.95335625967124,85.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3,0,0,0,1,100.0,100.0,27.8,0,0,1,0,100.0,100.0,15.3,0.0,0.0,0.0,1.0,0.0,100.0,27.1,0.0,1.0,0.0,0.0,66.92831826407833,71.65332739650202,11.5,0.0,1.0,0.0,0.0,59.36216064531605,64.81535462003313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,71.0642227237766,88.27181750575588,17.20759478197928,79.66802011476624,89.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3,0,0,1,0,100.0,100.0,6.9,1,0,0,0,43.71575126546725,43.9680068028109,19.5,0.0,1.0,0.0,0.0,35.96203066242428,40.08356916811266,18.6,0.0,0.0,0.0,1.0,100.0,100.0,17.2,0.0,1.0,0.0,0.0,22.599784668853587,22.071709099863654,9.7,0.0,0.0,1.0,0.0,100.0,100.0,17.8,1.0,0.0,0.0,0.0,41.29619923916138,42.79071022394269,7,59.86686924410352,60.863168842214264,0.9962995981107454,60.365019043158895,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0,1,0,0,79.21404683824271,90.71208461259837,18.1,1,0,0,0,38.18063442959657,40.97644595780787,9.1,0.0,0.0,0.0,1.0,0.0,100.0,27.6,0.0,1.0,0.0,0.0,50.643422265476225,57.51882321912151,23.8,1.0,0.0,0.0,0.0,42.799175130302416,45.14406527023926,10.4,0.0,1.0,0.0,0.0,78.98921501307572,72.5807707049625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,48.00290657160697,60.66294892185963,12.66004235025266,54.332927746733304,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0,0,0,1,100.0,100.0,10.5,0,1,0,0,15.697693278301028,17.441216085936055,15.6,0.0,1.0,0.0,0.0,22.293381265536404,26.209447564911425,16.8,0.0,1.0,0.0,0.0,71.66651602435059,76.14143767115584,14.5,0.0,1.0,0.0,0.0,59.76618677911411,57.469159877768774,22.1,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,68.43209704670772,69.64479122018012,1.2126941734724,69.03844413344393,69.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,0,0,0,1,100.0,100.0,55.7,0,1,0,0,53.71774724321485,62.37962954307048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74.22078521447068,79.04545365549026,4.824668441019583,76.63311943498047,78.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.4,0,0,1,0,100.0,100.0,8.3,1,0,0,0,36.72083513122158,36.06401869883848,25.7,0.0,0.0,1.0,0.0,70.0,56.0,29.3,0.0,0.0,0.0,1.0,100.0,100.0,20.3,0.0,1.0,0.0,0.0,74.84124161839192,80.94523263174867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,81.93060136442494,79.51719577624857,-2.4134055881763743,80.72389857033676,76.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.2,0,1,0,0,51.6436001471131,56.21461622749631,11.2,1,0,0,0,59.78404213245475,60.7527470396652,20.1,0.0,1.0,0.0,0.0,18.8100264400961,19.236654413076884,16.5,0.0,0.0,0.0,1.0,100.0,100.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,23.0,0.0,1.0,0.0,0.0,14.665268398424015,16.60797815277133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,50.748774991706355,52.22177033401269,1.4729953423063336,51.48527266285952,52.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.4,0,0,1,0,78.0,86.0,29.6,0,0,1,0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,79.77600000000001,85.40800000000002,5.632000000000005,82.59200000000001,83.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,0,1,0,0,51.70649315200764,47.60762207758971,7.3,1,0,0,0,23.71839903230532,22.20391921240215,22.3,0.0,1.0,0.0,0.0,14.19933451465209,15.88180288917242,16.9,0.0,1.0,0.0,0.0,53.07285763457361,48.28439670483013,10.3,0.0,0.0,1.0,0.0,100.0,98.0,13.7,1.0,0.0,0.0,0.0,43.23301273555773,51.4446632382009,8.8,0.0,0.0,1.0,0.0,100.0,100.0,7,49.59337449360564,49.119287823601695,-0.4740866700039419,49.356331158603666,50.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0,1,0,0,75.03068375134188,77.36627790258147,7.0,0,0,0,1,100.0,100.0,21.4,0.0,1.0,0.0,0.0,26.174343967860246,26.694514533788226,7.2,0.0,0.0,1.0,0.0,100.0,100.0,19.8,0.0,1.0,0.0,0.0,37.0288410085998,42.77682313721293,19.1,0.0,0.0,0.0,1.0,0.0,100.0,10.6,0.0,0.0,1.0,0.0,84.0,74.0,8,43.687815827091775,63.504516129687836,19.81670030259606,53.596165978389806,62.28,7.2,1.0,0.0,0.0,0.0,26.01990346407775,30.84549499708637
31.4,0,0,1,0,100.0,100.0,49.2,0,0,1,0,98.0,100.0,19.4,1.0,0.0,0.0,0.0,75.96257579628238,71.5507140324805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,94.3527397044788,94.48083852230121,0.12809881782241916,94.41678911339,92.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.4,0,0,0,1,0.0,100.0,19.1,0,0,1,0,70.0,68.0,17.3,0.0,1.0,0.0,0.0,46.48823503270654,52.33020313474005,14.8,1.0,0.0,0.0,0.0,25.847067998223995,28.834810719409205,18.6,0.0,0.0,0.0,1.0,100.0,100.0,6.6,1.0,0.0,0.0,0.0,27.55735286657192,28.05116041782401,8.2,0.0,0.0,0.0,1.0,100.0,100.0,7,53.85661601358913,70.36005371635898,16.503437702769844,62.108334864974054,70.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,0,0,1,0,100.0,100.0,19.3,0,1,0,0,77.50827325391704,90.23817451618089,59.2,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,95.659096738006,98.11596768162292,2.45687094361692,96.88753220981445,93.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,0,1,0,0,54.9155953124765,53.19326571056353,21.1,0,1,0,0,48.83165819967593,46.392449948540246,18.5,0.0,0.0,1.0,0.0,100.0,100.0,23.7,1.0,0.0,0.0,0.0,19.61394129993612,20.13132713598777,13.3,1.0,0.0,0.0,0.0,29.885369256832128,30.63906101735574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,50.27698738249466,49.58215076195127,-0.6948366205433913,49.92956907222296,50.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.7,0,1,0,0,14.82868885713659,16.134194031237598,22.2,1,0,0,0,32.67673791343354,34.482982586482954,14.7,0.0,0.0,0.0,1.0,0.0,100.0,9.8,0.0,0.0,0.0,1.0,100.0,100.0,11.5,1.0,0.0,0.0,0.0,26.641388000778687,26.917185926631106,15.1,0.0,1.0,0.0,0.0,25.271278470473803,28.447647681700776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,27.89321841076881,43.85412312203905,15.960904711270238,35.87367076640393,45.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,1,0,0,0,29.124336028880528,28.11801676214275,17.0,0,1,0,0,53.57886017689986,63.53119019303983,22.7,1.0,0.0,0.0,0.0,60.38263655668642,58.76028609292341,17.3,0.0,1.0,0.0,0.0,13.491978588155431,14.161702470756826,19.3,0.0,0.0,1.0,0.0,100.0,100.0,16.1,0.0,0.0,1.0,0.0,74.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,58.5768265623866,59.61783107727416,1.041004514887561,59.09732881983038,57.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.1,0,1,0,0,41.24855646902622,49.304912530549636,13.5,0,0,1,0,100.0,100.0,26.2,0.0,0.0,0.0,1.0,0.0,100.0,27.8,0.0,1.0,0.0,0.0,71.04157885227782,77.23724345237008,12.4,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,53.9405187712075,83.48224109839937,29.54172232719187,68.71137993480343,83.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4,1,0,0,0,29.83301331639249,33.350338522045654,16.7,0,1,0,0,63.398903114534946,63.97348324854032,18.1,0.0,0.0,1.0,0.0,98.0,100.0,20.9,0.0,0.0,1.0,0.0,96.0,86.0,29.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,52.68557073768786,51.560020449680806,-1.1255502880070551,52.12279559368433,79.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.6,1,0,0,0,73.29861322232927,86.06868660217282,33.1,0,1,0,0,32.26060491069435,35.39427443835728,49.3,1.0,0.0,0.0,0.0,46.74661785874052,50.36107656728741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.62489875692886,51.69160442875137,5.066705671822511,49.15825159284012,50.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.6,0,1,0,0,18.46622188520593,17.492855658074976,8.2,1,0,0,0,52.41943431491887,61.08320435750558,13.9,0.0,0.0,1.0,0.0,100.0,100.0,14.6,0.0,0.0,0.0,1.0,100.0,100.0,8.0,0.0,1.0,0.0,0.0,34.37087421695668,34.42902712132106,16.2,0.0,1.0,0.0,0.0,74.87364667795492,67.75920182226271,15.5,0.0,1.0,0.0,0.0,59.8583513974143,57.95088950896734,7,61.3136671445164,60.350837431423344,-0.9628297130930576,60.83225228796987,61.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.8,1,0,0,0,78.60228546541958,76.42118686039414,29.8,0,1,0,0,40.450340820230124,44.9207685976139,20.4,1.0,0.0,0.0,0.0,51.15124523176575,46.9423469621864,37.0,0.0,0.0,1.0,0.0,74.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,59.93014813128249,57.16453974050542,-2.765608390777075,58.547343935893956,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.3,0,0,0,1,100.0,100.0,48.6,0,1,0,0,19.331964874939782,18.45657002277863,24.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36.695334929220735,36.26989303107042,-0.42544189815031785,36.48261398014557,61.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
